id,parent_id,order,path,source_local_id,translation_state,rights_id
assessment.o009.d30.cumulative.form-b.problem.08.hint.02,assessment.o009.d30.cumulative.form-b.problem.08,3,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.problem.08.hint.02,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
assessment.o009.d30.cumulative.form-b.problem.08.rubric,assessment.o009.d30.cumulative.form-b.problem.08,1,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.problem.08.rubric,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
assessment.o009.d30.cumulative.form-b.problem.08.solution,assessment.o009.d30.cumulative.form-b.problem.08,5,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.problem.08.solution,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
assessment.o009.d30.cumulative.form-b.rubric.global,assessment.o009.d30.cumulative.form-b,4,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.rubric.global,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
assessment.o009.d30.cumulative.form-b.section.01,assessment.o009.d30.cumulative.form-b,1,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.section.01,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
assessment.o009.d30.cumulative.form-b.section.02,assessment.o009.d30.cumulative.form-b,2,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.section.02,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
assessment.o009.d30.cumulative.form-b.section.03,assessment.o009.d30.cumulative.form-b,3,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.section.03,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
assessment.o009.d30.cumulative.form-b.section.04,assessment.o009.d30.cumulative.form-b,5,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.section.04,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
assessment.o009.d30.cumulative.form-b.section.05,assessment.o009.d30.cumulative.form-b,6,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.section.05,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
assessment.o009.d30.cumulative.form-b.section.06,assessment.o009.d30.cumulative.form-b,7,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.section.06,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
assessment.o009.d30.cumulative.form-b.section.07,assessment.o009.d30.cumulative.form-b,8,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.section.07,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
assessment.o009.d30.cumulative.form-b.section.08,assessment.o009.d30.cumulative.form-b,9,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.section.08,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
assessment.o009.d30.cumulative.form-b.section.09,assessment.o009.d30.cumulative.form-b,10,source/assessments/02-formulir-kumulatif-b.md,assessment.o009.d30.cumulative.form-b.section.09,authored,rights.o009.assessment.cumulative.form-b.cc-by-4.0
id-mtp-martingal-03-answer,id-mtp-martingal-03-root,5,source/mastery/07-martingal-03-04.md,id-mtp-martingal-03-answer,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-03-exercise,id-mtp-martingal-03-root,1,source/mastery/07-martingal-03-04.md,id-mtp-martingal-03-exercise,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-03-hint-1,id-mtp-martingal-03-root,2,source/mastery/07-martingal-03-04.md,id-mtp-martingal-03-hint-1,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-03-hint-2,id-mtp-martingal-03-root,3,source/mastery/07-martingal-03-04.md,id-mtp-martingal-03-hint-2,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-03-hint-3,id-mtp-martingal-03-root,4,source/mastery/07-martingal-03-04.md,id-mtp-martingal-03-hint-3,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-03-root,id-mtp-masteri-martingal-03-04-root,1,source/mastery/07-martingal-03-04.md,id-mtp-martingal-03-root,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-03-solution,id-mtp-martingal-03-root,6,source/mastery/07-martingal-03-04.md,id-mtp-martingal-03-solution,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-04-answer,id-mtp-martingal-04-root,5,source/mastery/07-martingal-03-04.md,id-mtp-martingal-04-answer,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-04-exercise,id-mtp-martingal-04-root,1,source/mastery/07-martingal-03-04.md,id-mtp-martingal-04-exercise,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-04-hint-1,id-mtp-martingal-04-root,2,source/mastery/07-martingal-03-04.md,id-mtp-martingal-04-hint-1,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-04-hint-2,id-mtp-martingal-04-root,3,source/mastery/07-martingal-03-04.md,id-mtp-martingal-04-hint-2,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-04-hint-3,id-mtp-martingal-04-root,4,source/mastery/07-martingal-03-04.md,id-mtp-martingal-04-hint-3,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-04-root,id-mtp-masteri-martingal-03-04-root,2,source/mastery/07-martingal-03-04.md,id-mtp-martingal-04-root,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-martingal-04-solution,id-mtp-martingal-04-root,6,source/mastery/07-martingal-03-04.md,id-mtp-martingal-04-solution,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-masteri-martingal-03-04-root,course.o009.d30,1,source/mastery/07-martingal-03-04.md,id-mtp-masteri-martingal-03-04-root,authored,rights.o009.mastery.martingales.03-04.cc-by-4.0
id-mtp-masteri-martingal-05,course.o009.d30,1,source/mastery/08-martingal-05.md,id-mtp-masteri-martingal-05,authored,rights.o009.mastery.martingales.05.cc-by-4.0
id-mtp-masteri-martingal-05-capaian,id-mtp-masteri-martingal-05,2,source/mastery/08-martingal-05.md,id-mtp-masteri-martingal-05-capaian,authored,rights.o009.mastery.martingales.05.cc-by-4.0
id-mtp-masteri-martingal-05-hak-provenans,id-mtp-masteri-martingal-05,9,source/mastery/08-martingal-05.md,id-mtp-masteri-martingal-05-hak-provenans,authored,rights.o009.mastery.martingales.05.cc-by-4.0
id-mtp-masteri-martingal-05-jawaban,id-mtp-masteri-martingal-05,7,source/mastery/08-martingal-05.md,id-mtp-masteri-martingal-05-jawaban,authored,rights.o009.mastery.martingales.05.cc-by-4.0
id-mtp-masteri-martingal-05-latihan,id-mtp-masteri-martingal-05,3,source/mastery/08-martingal-05.md,id-mtp-masteri-martingal-05-latihan,authored,rights.o009.mastery.martingales.05.cc-by-4.0
id-mtp-masteri-martingal-05-petunjuk-1,id-mtp-masteri-martingal-05,4,source/mastery/08-martingal-05.md,id-mtp-masteri-martingal-05-petunjuk-1,authored,rights.o009.mastery.martingales.05.cc-by-4.0
id-mtp-masteri-martingal-05-petunjuk-2,id-mtp-masteri-martingal-05,5,source/mastery/08-martingal-05.md,id-mtp-masteri-martingal-05-petunjuk-2,authored,rights.o009.mastery.martingales.05.cc-by-4.0
id-mtp-masteri-martingal-05-petunjuk-3,id-mtp-masteri-martingal-05,6,source/mastery/08-martingal-05.md,id-mtp-masteri-martingal-05-petunjuk-3,authored,rights.o009.mastery.martingales.05.cc-by-4.0
id-mtp-masteri-martingal-05-prasyarat,id-mtp-masteri-martingal-05,1,source/mastery/08-martingal-05.md,id-mtp-masteri-martingal-05-prasyarat,authored,rights.o009.mastery.martingales.05.cc-by-4.0
id-mtp-masteri-martingal-05-solusi,id-mtp-masteri-martingal-05,8,source/mastery/08-martingal-05.md,id-mtp-masteri-martingal-05-solusi,authored,rights.o009.mastery.martingales.05.cc-by-4.0
mastery.o009.convergence.03,unit.o009.mastery.convergence.03-04,1,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.03,authored,rights.o009.mastery.convergence.03.cc-by-4.0
mastery.o009.convergence.03.answer,mastery.o009.convergence.03,5,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.03.answer,authored,rights.o009.mastery.convergence.03.cc-by-4.0
mastery.o009.convergence.03.exercise,mastery.o009.convergence.03,1,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.03.exercise,authored,rights.o009.mastery.convergence.03.cc-by-4.0
mastery.o009.convergence.03.hint.01,mastery.o009.convergence.03,2,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.03.hint.01,authored,rights.o009.mastery.convergence.03.cc-by-4.0
mastery.o009.convergence.03.hint.02,mastery.o009.convergence.03,3,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.03.hint.02,authored,rights.o009.mastery.convergence.03.cc-by-4.0
mastery.o009.convergence.03.hint.03,mastery.o009.convergence.03,4,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.03.hint.03,authored,rights.o009.mastery.convergence.03.cc-by-4.0
mastery.o009.convergence.03.solution,mastery.o009.convergence.03,6,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.03.solution,authored,rights.o009.mastery.convergence.03.cc-by-4.0
mastery.o009.convergence.04,unit.o009.mastery.convergence.03-04,2,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.04,authored,rights.o009.mastery.convergence.04.cc-by-4.0
mastery.o009.convergence.04.answer,mastery.o009.convergence.04,4,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.04.answer,authored,rights.o009.mastery.convergence.04.cc-by-4.0
mastery.o009.convergence.04.exercise,mastery.o009.convergence.04,1,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.04.exercise,authored,rights.o009.mastery.convergence.04.cc-by-4.0
mastery.o009.convergence.04.hint.01,mastery.o009.convergence.04,2,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.04.hint.01,authored,rights.o009.mastery.convergence.04.cc-by-4.0
mastery.o009.convergence.04.hint.02,mastery.o009.convergence.04,3,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.04.hint.02,authored,rights.o009.mastery.convergence.04.cc-by-4.0
mastery.o009.convergence.04.solution,mastery.o009.convergence.04,5,source/mastery/02-konvergensi-03-04.md,mastery.o009.convergence.04.solution,authored,rights.o009.mastery.convergence.04.cc-by-4.0
o009-answer-brown-01,o009-mastery-brown-01,5,source/mastery/10-brown-01.md,o009-answer-brown-01,authored,rights.o009.mastery.brown.01.cc-by-4.0
o009-answer-brown-03,o009-mastery-brown-03,5,source/mastery/12-brown-03-04.md,o009-answer-brown-03,authored,rights.o009.mastery.brown.03-04.cc-by-4.0
o009-answer-brown-04,o009-mastery-brown-04,5,source/mastery/12-brown-03-04.md,o009-answer-brown-04,authored,rights.o009.mastery.brown.03-04.cc-by-4.0
o009-answer-brownian-diagnostics,o009-brownian-exact-audit,6,labs/05-gerak-brown-donsker-variasi-kuadratik-dan-waktu-kena.Rmd,o009-answer-brownian-diagnostics,authored,rights.o009.lab.brownian-diagnostics.cc-by-4.0
o009-answer-conditional-martingale-audit,o009-optional-stopping-diagnostic,4,labs/04-nilai-harapan-bersyarat-martingal.Rmd,o009-answer-conditional-martingale-audit,authored,rights.o009.lab.conditional-martingale.cc-by-4.0
o009-answer-convergence-05,o009-mastery-convergence-05,5,source/mastery/03-konvergensi-05.md,o009-answer-convergence-05,authored,rights.o009.mastery.convergence.05.cc-by-4.0
o009-answer-convergence-mc-mastery,o009-mastery-convergence-mc,5,labs/01-konvergensi-monte-carlo.Rmd,o009-answer-convergence-mc-mastery,authored,rights.o009.original.cc-by-4.0
o009-answer-convergence-modes,o009-mastery-convergence-modes-sequence,4,labs/03-konvergensi-mode-dan-lln-clt.Rmd,o009-answer-convergence-modes,authored,rights.o009.lab.convergence-modes.cc-by-4.0
o009-answer-markov-gambler-ruin-mastery,o009-mastery-markov-gambler-ruin,5,labs/02-simulasi-rantai-markov.Rmd,o009-answer-markov-gambler-ruin-mastery,authored,rights.o009.markov.original.cc-by-4.0
o009-brownian-diagnostics-goals,o009-lab-brownian-diagnostics,1,labs/05-gerak-brown-donsker-variasi-kuadratik-dan-waktu-kena.Rmd,o009-brownian-diagnostics-goals,authored,rights.o009.lab.brownian-diagnostics.cc-by-4.0
o009-brownian-exact-audit,o009-lab-brownian-diagnostics,3,labs/05-gerak-brown-donsker-variasi-kuadratik-dan-waktu-kena.Rmd,o009-brownian-exact-audit,authored,rights.o009.lab.brownian-diagnostics.cc-by-4.0
o009-brownian-partition-order,o009-lab-brownian-diagnostics,2,labs/05-gerak-brown-donsker-variasi-kuadratik-dan-waktu-kena.Rmd,o009-brownian-partition-order,authored,rights.o009.lab.brownian-diagnostics.cc-by-4.0
o009-concept-monte-carlo-lln,o009-lab-convergence-mc,2,labs/01-konvergensi-monte-carlo.Rmd,o009-concept-monte-carlo-lln,translated,rights.o009.indonesian-adaptation.cc-by-4.0
o009-conditional-expectation-audit,o009-lab-conditional-martingale,2,labs/04-nilai-harapan-bersyarat-martingal.Rmd,o009-conditional-expectation-audit,authored,rights.o009.lab.conditional-martingale.cc-by-4.0
o009-conditional-martingale-goals,o009-lab-conditional-martingale,1,labs/04-nilai-harapan-bersyarat-martingal.Rmd,o009-conditional-martingale-goals,authored,rights.o009.lab.conditional-martingale.cc-by-4.0
o009-exercise-brown-01,o009-mastery-brown-01,1,source/mastery/10-brown-01.md,o009-exercise-brown-01,authored,rights.o009.mastery.brown.01.cc-by-4.0
o009-exercise-brown-03,o009-mastery-brown-03,1,source/mastery/12-brown-03-04.md,o009-exercise-brown-03,authored,rights.o009.mastery.brown.03-04.cc-by-4.0
o009-exercise-brown-04,o009-mastery-brown-04,1,source/mastery/12-brown-03-04.md,o009-exercise-brown-04,authored,rights.o009.mastery.brown.03-04.cc-by-4.0
o009-exercise-brownian-diagnostics,o009-brownian-exact-audit,1,labs/05-gerak-brown-donsker-variasi-kuadratik-dan-waktu-kena.Rmd,o009-exercise-brownian-diagnostics,authored,rights.o009.lab.brownian-diagnostics.cc-by-4.0
o009-exercise-conditional-martingale-audit,o009-conditional-expectation-audit,1,labs/04-nilai-harapan-bersyarat-martingal.Rmd,o009-exercise-conditional-martingale-audit,authored,rights.o009.lab.conditional-martingale.cc-by-4.0
o009-exercise-convergence-05,o009-mastery-convergence-05,1,source/mastery/03-konvergensi-05.md,o009-exercise-convergence-05,authored,rights.o009.mastery.convergence.05.cc-by-4.0
o009-exercise-convergence-mc-estimation,o009-lab-convergence-mc-experiment,1,labs/01-konvergensi-monte-carlo.Rmd,o009-exercise-convergence-mc-estimation,translated,rights.o009.indonesian-adaptation.cc-by-4.0
o009-exercise-convergence-mc-mastery,o009-mastery-convergence-mc,1,labs/01-konvergensi-monte-carlo.Rmd,o009-exercise-convergence-mc-mastery,authored,rights.o009.original.cc-by-4.0
o009-exercise-convergence-modes-estimation,o009-lab-convergence-modes-experiment,1,labs/03-konvergensi-mode-dan-lln-clt.Rmd,o009-exercise-convergence-modes-estimation,authored,rights.o009.lab.convergence-modes.cc-by-4.0
o009-exercise-convergence-modes-mastery,o009-mastery-convergence-modes-sequence,1,labs/03-konvergensi-mode-dan-lln-clt.Rmd,o009-exercise-convergence-modes-mastery,authored,rights.o009.lab.convergence-modes.cc-by-4.0
o009-exercise-markov-gambler-ruin-estimation,o009-lab-markov-gambler-ruin-experiment,1,labs/02-simulasi-rantai-markov.Rmd,o009-exercise-markov-gambler-ruin-estimation,translated,rights.o009.markov.indonesian-adaptation.cc-by-4.0
o009-exercise-markov-gambler-ruin-mastery,o009-mastery-markov-gambler-ruin,1,labs/02-simulasi-rantai-markov.Rmd,o009-exercise-markov-gambler-ruin-mastery,authored,rights.o009.markov.original.cc-by-4.0
o009-hint-brown-01-1,o009-mastery-brown-01,2,source/mastery/10-brown-01.md,o009-hint-brown-01-1,authored,rights.o009.mastery.brown.01.cc-by-4.0
o009-hint-brown-01-2,o009-mastery-brown-01,3,source/mastery/10-brown-01.md,o009-hint-brown-01-2,authored,rights.o009.mastery.brown.01.cc-by-4.0
o009-hint-brown-01-3,o009-mastery-brown-01,4,source/mastery/10-brown-01.md,o009-hint-brown-01-3,authored,rights.o009.mastery.brown.01.cc-by-4.0
o009-hint-brown-03-1,o009-mastery-brown-03,2,source/mastery/12-brown-03-04.md,o009-hint-brown-03-1,authored,rights.o009.mastery.brown.03-04.cc-by-4.0
o009-hint-brown-03-2,o009-mastery-brown-03,3,source/mastery/12-brown-03-04.md,o009-hint-brown-03-2,authored,rights.o009.mastery.brown.03-04.cc-by-4.0
o009-hint-brown-03-3,o009-mastery-brown-03,4,source/mastery/12-brown-03-04.md,o009-hint-brown-03-3,authored,rights.o009.mastery.brown.03-04.cc-by-4.0
o009-hint-brown-04-1,o009-mastery-brown-04,2,source/mastery/12-brown-03-04.md,o009-hint-brown-04-1,authored,rights.o009.mastery.brown.03-04.cc-by-4.0
o009-hint-brown-04-2,o009-mastery-brown-04,3,source/mastery/12-brown-03-04.md,o009-hint-brown-04-2,authored,rights.o009.mastery.brown.03-04.cc-by-4.0
o009-hint-brown-04-3,o009-mastery-brown-04,4,source/mastery/12-brown-03-04.md,o009-hint-brown-04-3,authored,rights.o009.mastery.brown.03-04.cc-by-4.0
o009-hint-brownian-diagnostics-1,o009-brownian-exact-audit,3,labs/05-gerak-brown-donsker-variasi-kuadratik-dan-waktu-kena.Rmd,o009-hint-brownian-diagnostics-1,authored,rights.o009.lab.brownian-diagnostics.cc-by-4.0
o009-hint-brownian-diagnostics-2,o009-brownian-exact-audit,4,labs/05-gerak-brown-donsker-variasi-kuadratik-dan-waktu-kena.Rmd,o009-hint-brownian-diagnostics-2,authored,rights.o009.lab.brownian-diagnostics.cc-by-4.0
